,id,year,manufacturer,model,fuel,odometer,transmission
8054,7032940997,2012.0,16,3479,2,91057.0,0
8055,7032883675,2012.0,15,1163,2,91803.0,0
8056,7032879655,2012.0,29,2605,2,100834.0,0
8057,7032867933,2014.0,29,3937,2,34363.0,0
8058,7032862384,2012.0,29,3106,2,114997.0,0
8059,7032825255,2013.0,6,1641,2,87688.0,0
8060,7032754586,2016.0,29,3091,2,99164.34544628662,0
8061,7032734799,2008.0,7,3367,2,99164.34544628662,0
8062,7032689398,2012.0,12,1791,2,168416.0,0
8063,7032633440,2012.0,12,2712,2,51714.0,1
8064,7050074910,2007.0,12,1546,2,125000.0,0
8065,7050052852,2004.0,12,1939,2,219000.0,0
8066,7050051521,2007.0,15,1163,2,129000.0,0
8067,7046419734,2017.0,15,1303,2,42765.0,0
8068,7049744745,2009.0,15,2771,2,151000.0,0
8069,7049720028,2003.0,12,2021,2,99164.34544628662,0
8070,7049704563,1992.0,12,1764,2,99164.34544628662,0
8071,7049696738,2018.0,19,3974,2,8094.0,0
8072,7049561253,2017.0,25,1511,2,45840.0,0
8073,7049437038,2017.0,25,1002,2,42774.0,0
8074,7049335485,2015.0,7,3374,2,99636.0,0
8075,7049308696,2019.0,25,1511,2,9892.0,0
8076,7049176296,2003.0,12,1798,0,158876.0,0
8077,7049083681,2010.0,12,1487,2,131513.0,0
8078,7048923683,2016.0,32,17,0,22783.0,0
8079,7048879377,2019.0,28,2660,2,15113.0,0
8080,7044160390,2013.0,28,2451,2,110618.0,0
8081,7048868009,2006.0,7,3413,0,112000.0,0
8082,7048864960,2012.0,25,2555,2,132479.0,0
8083,7048855399,2015.0,12,1546,2,102783.0,0
8084,7048846009,2016.0,25,3147,2,26250.0,0
8085,7048791972,2019.0,25,1011,2,8902.0,0
8086,7048744155,2012.0,37,1276,2,99164.34544628662,0
8087,7048739765,1985.0,12,1764,2,83500.0,0
8088,7048694241,2014.0,35,2796,2,103544.0,0
8089,7048551263,1993.0,12,1764,2,99164.34544628662,1
8090,7048548628,1984.0,12,499,2,57000.0,1
8091,7048546519,2006.0,35,2796,2,166555.0,0
8092,7048403559,2007.0,7,3367,0,85591.0,0
8093,7048376322,2017.0,35,2474,2,44004.0,0
8094,7045362372,2001.0,12,1798,2,99164.34544628662,0
8095,7048199003,2013.0,7,1044,2,99164.34544628662,1
8096,7048083941,2017.0,37,3621,2,41685.0,0
8097,7047983173,2019.0,25,1011,2,9553.0,0
8098,7047975547,2017.0,4,443,2,29039.0,0
8099,7047936043,2015.0,25,3147,2,51424.0,0
8100,7047796502,2012.0,29,3733,2,198000.0,0
8101,7047789788,2011.0,7,3440,2,183000.0,0
8102,7047785792,2005.0,29,3727,2,155000.0,0
8103,7047783165,2006.0,29,4090,2,96000.0,1
8104,7047778849,2005.0,7,3413,2,99164.34544628662,0
8105,7047775771,2010.0,12,1759,2,99164.34544628662,0
8106,7047678746,1999.0,12,3026,2,240000.0,0
8107,7047498691,1991.0,7,2428,2,160000.0,1
8108,7047446920,2010.0,7,3821,2,135000.0,0
8109,7044147861,2015.0,36,2680,1,53617.0,0
8110,7047390386,2007.0,13,3284,0,172261.0,0
8111,7047387282,2010.0,37,3034,2,99164.34544628662,0
8112,7047374577,2016.0,12,1798,2,30585.0,0
8113,7047345574,2007.0,37,361,2,99164.34544628662,0
8114,7047166676,1997.0,19,3967,2,156000.0,1
8115,7047096436,2005.0,30,2685,2,110564.0,0
8116,7047085884,2009.0,25,908,2,193000.0,0
8117,7047066514,2013.0,7,1345,2,119757.0,0
8118,7046795669,1999.0,12,662,0,30995.0,0
8119,7046691247,2004.0,7,3369,2,170500.0,0
8120,7046581637,1996.0,37,3621,2,185000.0,1
8121,7045415090,2012.0,15,1163,2,130000.0,0
8122,7046571928,2014.0,12,694,0,844000.0,0
8123,7046489551,1998.0,12,3688,2,114000.0,0
8124,7046399723,2007.0,38,2860,2,165000.0,0
8125,7046332259,2006.0,37,3269,2,99164.34544628662,0
8126,7046282806,2017.0,15,2774,2,33200.0,0
8127,7046185287,2018.0,29,3737,0,6197.0,0
8128,7046114501,2014.0,13,3285,2,96539.0,0
8129,7045943679,2008.0,0,3743,2,101965.0,0
8130,7045911834,2017.0,29,3737,0,7969.0,0
8131,7045607871,2003.0,7,3153,2,99164.34544628662,0
8132,7045490277,1997.0,19,3992,2,166576.0,1
8133,7044701267,2015.0,25,2168,2,29834.0,0
8134,7045306100,2011.0,7,3367,0,65041.0,0
8135,7045229292,2013.0,20,3516,2,144244.0,0
8136,7045224733,2013.0,20,3514,2,121321.0,1
8137,7045216675,2012.0,37,4107,2,139362.0,0
8138,7044580778,2013.0,23,2665,2,112284.0,0
8139,7044127529,2014.0,35,2465,2,95350.0,0
8140,7045207322,2006.0,39,3173,2,114368.0,0
8141,7045192631,2008.0,16,1567,2,174645.0,0
8142,7045133071,1991.0,15,1179,2,200000.0,0
8143,7045048110,2001.0,4,275,2,99164.34544628662,0
8144,7045044296,2005.0,6,1362,2,99164.34544628662,0
8145,7044928096,2013.0,3,3156,2,111833.0,0
8146,7044855146,2017.0,29,335,2,41028.0,1
8147,7044825586,2006.0,19,2220,2,139121.0,0
8148,7044825130,2007.0,4,275,2,99164.34544628662,0
8149,7044806814,2008.0,4,275,2,99164.34544628662,0
8150,7044579050,2013.0,12,1798,2,165568.0,0
8151,7044578685,2019.0,12,1798,0,16050.0,0
8152,7044509183,2005.0,22,2265,2,282000.0,0
8153,7044399588,1999.0,32,166,2,99164.34544628662,0
8154,7044370835,2010.0,25,2185,2,135977.0,0
8155,7044291538,2013.0,17,2422,2,111044.0,0
8156,7044278498,2012.0,7,1334,2,106328.0,1
8157,7044262251,2004.0,28,1530,2,134000.0,1
8158,7044247814,2016.0,19,3994,2,39293.0,0
8159,7044211820,2015.0,20,2788,2,84241.0,0
8160,7044188894,2016.0,4,425,2,57068.0,0
8161,7044086413,1999.0,12,3026,2,240000.0,0
8162,7044085925,2012.0,12,2021,2,89929.0,0
8163,7044026097,2005.0,15,1163,2,154598.0,1
8164,7043962648,2011.0,35,2331,2,57500.0,1
8165,7043955460,2012.0,12,2029,2,74986.0,0
8166,7043817151,1999.0,13,3284,2,125000.0,0
8167,7043759184,2003.0,7,3153,2,99164.34544628662,0
8168,7043643958,2000.0,37,3859,2,125000.0,0
8169,7043547027,1978.0,12,3012,2,55731.0,0
8170,7043469176,2019.0,12,1764,0,16696.0,0
8171,7043153857,2012.0,15,1163,2,94249.0,1
8172,7041510024,2011.0,7,3821,2,74731.0,0
8173,7043468765,2011.0,12,3014,2,173743.0,0
8174,7043468405,2005.0,12,1846,0,39458.0,0
8175,7043468029,2001.0,8,2963,2,76645.0,0
8176,7043467684,2015.0,12,1798,0,28746.0,0
8177,7043386507,2016.0,12,1889,2,58000.0,0
8178,7043282044,2012.0,12,2107,2,112278.0,0
8179,7043262248,2017.0,7,1030,2,37993.0,0
8180,7043233228,2015.0,12,611,2,26101.0,0
8181,7043222805,2017.0,3,754,2,60955.0,0
8182,7043174489,2013.0,25,3147,2,69016.0,0
8183,7043135378,2004.0,12,1764,2,215000.0,0
8184,7043099502,2013.0,7,3369,2,116370.0,0
8185,7043056098,2018.0,32,305,0,35105.0,0
8186,7043032586,2009.0,38,2367,2,176000.0,1
8187,7042993824,2011.0,35,2334,2,87279.0,1
8188,7042965008,2008.0,7,3369,2,99164.34544628662,0
8189,7042936820,2015.0,7,3369,2,16309.0,0
8190,7042878245,2015.0,7,3493,2,42983.0,0
8191,7042848627,2012.0,12,576,2,105714.0,0
8192,7042836723,2016.0,19,2215,2,17535.0,0
8193,7042797891,2011.0,6,1648,2,99283.0,0
8194,7042409941,2004.0,12,1847,2,99164.34544628662,0
8195,7042343690,2018.0,19,3994,2,14380.0,1
8196,7042736414,2002.0,18,3149,2,204200.0,0
8197,7042660789,2004.0,12,1713,2,99164.34544628662,0
8198,7042639111,2004.0,16,3196,2,102862.0,0
8199,7042612977,2008.0,7,3666,3,154000.0,0
8200,7042547745,2012.0,32,305,0,60439.0,0
8201,7042546244,2010.0,7,1031,2,137873.0,0
8202,7042516592,1996.0,28,1533,2,99164.34544628662,0
8203,7042463603,2012.0,12,1819,0,77013.0,0
8204,7042459684,1992.0,9,1413,2,99164.34544628662,0
8205,7042327477,2009.0,35,2040,2,204800.0,0
8206,7042315910,2016.0,8,241,2,117382.0,0
8207,7042306518,2014.0,9,1105,2,46089.0,1
8208,7042291570,2015.0,29,2989,2,55802.0,0
8209,7042270692,2017.0,20,3078,2,73504.0,1
8210,7042202681,2009.0,15,3073,2,99164.34544628662,0
8211,7042188729,2011.0,18,4075,2,83863.0,0
8212,7041836257,2010.0,7,3577,2,184106.0,0
8213,7041836170,2009.0,12,1653,2,134865.0,0
8214,7041828846,2008.0,12,1986,0,52246.0,0
8215,7041562107,2012.0,12,2034,2,135029.0,0
8216,7041532172,2010.0,12,2107,3,30000.0,0
8217,7041483556,2006.0,12,1798,0,128.0,0
8218,7041260355,2002.0,32,3908,2,28378.0,0
8219,7041260046,2007.0,12,1843,0,144616.0,0
8220,7041120734,1970.0,12,3014,2,99164.34544628662,0
8221,7041033198,1971.0,7,2758,2,99164.34544628662,0
8222,7040929912,2007.0,12,1798,0,94590.0,0
8223,7040655921,2002.0,37,1050,2,168000.0,0
8224,7040554369,2017.0,38,2192,2,28361.0,0
8225,7040544066,2019.0,12,1764,2,8551.0,0
8226,7040517288,2016.0,19,3994,2,82579.0,0
8227,7040501247,2011.0,29,3096,2,94000.0,0
8228,7040480608,2013.0,12,1653,2,121622.0,0
8229,7040441063,2015.0,12,1764,2,77472.0,0
8230,7040384002,1995.0,12,3014,2,175000.0,1
8231,7040381799,2016.0,37,3228,2,43853.0,0
8232,7040376456,1989.0,37,362,2,131050.0,1
8233,7040215886,2015.0,36,2680,1,29757.0,0
8234,7040167120,2011.0,38,2368,2,134469.0,1
8235,7040164206,2007.0,37,1051,3,86600.0,0
8236,7040155548,2015.0,7,3578,2,99407.0,0
8237,7039457705,2013.0,12,1798,0,126301.0,0
8238,7040131284,2007.0,19,1250,2,160272.0,0
8239,7040094066,2011.0,15,1303,2,117148.0,0
8240,7040080629,2015.0,4,428,2,75713.0,0
8241,7040075063,2004.0,12,1798,0,129841.0,0
8242,7039999791,2016.0,19,2215,0,23740.0,0
8243,7039922184,2017.0,17,3002,2,62967.0,0
8244,7039902261,2016.0,29,3737,0,66430.0,0
8245,7039838822,2016.0,5,1595,2,36959.0,0
8246,7039783573,2016.0,4,273,0,53134.0,0
8247,7039601909,2012.0,12,2025,2,161245.0,0
8248,7039457025,2004.0,12,1798,2,193166.0,0
8249,7039456718,2011.0,12,1798,2,89475.0,0
8250,7039456407,2015.0,12,1798,0,148369.0,0
8251,7039456074,2012.0,12,1798,0,136939.0,0
8252,7039120843,2001.0,29,2605,2,200000.0,0
8253,7039103329,1967.0,12,2158,2,99164.34544628662,0
8254,7038956634,1991.0,37,2893,2,260000.0,1
8255,7036752474,2008.0,25,982,2,148444.0,0
8256,7038955316,2004.0,12,1330,2,89000.0,0
8257,7038609641,2015.0,6,858,2,97133.0,0
8258,7038594776,2009.0,24,2623,2,130231.0,0
8259,7038308029,2002.0,30,3593,2,114000.0,0
8260,7038229325,2003.0,12,3965,2,160000.0,0
8261,7037722872,2008.0,4,433,2,118553.0,0
8262,7037722799,2002.0,15,1163,2,148530.0,0
8263,7037611055,2013.0,20,3542,2,88018.0,0
8264,7037369427,2013.0,28,2452,2,137716.0,0
8265,7036087184,2000.0,38,900,2,31000.0,1
8266,7037369071,2013.0,6,860,2,130383.0,0
8267,7037348027,2012.0,19,3977,2,58100.0,0
8268,7037333393,2017.0,12,1798,0,154647.0,0
8269,7037331370,2008.0,12,1819,0,156079.0,0
8270,7037197474,1998.0,37,3621,2,240000.0,0
8271,7037119124,2017.0,20,3508,2,99164.34544628662,0
8272,7036737512,2012.0,12,2025,2,125793.0,0
8273,7036724397,2010.0,24,2617,2,155295.0,0
8274,7036723201,2019.0,35,2802,2,99164.34544628662,0
8275,7036723166,2007.0,34,2831,2,99164.34544628662,0
8276,7036679346,2004.0,15,791,2,209386.0,0
8277,7035924645,2010.0,25,1217,2,79714.0,0
8278,7035920638,1984.0,7,1563,2,58201.0,0
8279,7035914455,2009.0,7,2305,2,159000.0,0
8280,7035911437,1954.0,5,3595,2,81000.0,0
8281,7035805929,2006.0,13,3284,0,48834.0,0
8282,7035804323,2002.0,12,1798,0,136548.0,0
8283,7035276044,2006.0,26,2592,2,149170.0,0
8284,7035091131,2006.0,9,2212,2,221000.0,0
8285,7035074394,1992.0,7,3153,2,107000.0,1
8286,7034454908,2016.0,37,2933,3,54410.0,0
8287,7034446494,2013.0,25,981,2,97642.0,0
8288,7035048708,2019.0,32,2898,0,11637.0,0
8289,7035048519,2009.0,12,1798,2,104845.0,0
8290,7034828119,2013.0,38,2367,0,67087.0,0
8291,7034795436,2006.0,38,2842,2,116600.0,0
8292,7034765857,2014.0,38,2842,0,18141.0,0
8293,7034717169,2015.0,7,3413,2,99164.34544628662,0
8294,7034702494,2018.0,15,770,2,23042.0,0
8295,7034690740,2011.0,15,2913,2,140500.0,0
8296,7034558630,2009.0,35,3830,2,123002.0,0
8297,7034511586,2015.0,19,3994,2,41707.0,0
8298,7034483782,2006.0,37,344,2,217000.0,0
8299,7034479024,2019.0,12,1764,2,364.0,0
8300,7034462079,2008.0,23,2667,2,136341.0,0
8301,7034372289,2002.0,7,1030,2,127500.0,0
8302,7034208540,2003.0,3,721,2,192000.0,1
8303,7034123349,2013.0,12,3687,2,120278.0,0
8304,7034120875,2004.0,19,2215,2,173000.0,0
8305,7034119551,2013.0,12,3687,2,133358.0,0
8306,7033954643,2004.0,7,3664,2,246000.0,0
8307,7033901237,2014.0,24,2649,2,32800.0,1
8308,7033368036,2003.0,7,3367,0,205671.0,0
8309,7033218497,2008.0,12,1910,0,99164.34544628662,1
8310,7033109818,1999.0,12,1331,2,99164.34544628662,0
8311,7032649338,2014.0,12,1798,0,131471.0,0
8312,7032649129,2006.0,12,1798,0,121089.0,0
8313,7032639327,1994.0,12,1764,2,99164.34544628662,1
8314,7032597449,2006.0,37,3621,2,179090.0,0
8315,7050089713,2002.0,24,2646,2,117500.0,1
8316,7050045782,2008.0,15,1163,2,99164.34544628662,0
8317,7050044120,1999.0,30,2064,2,96000.0,0
8318,7049899939,2007.0,37,3657,2,156000.0,0
8319,7050038064,2009.0,12,1819,2,99164.34544628662,0
8320,7050037269,2012.0,38,2251,2,119000.0,0
8321,7050032625,2007.0,7,3430,0,139000.0,0
8322,7050025236,2002.0,12,2364,2,99164.34544628662,0
8323,7050007438,2013.0,22,3124,2,79173.0,0
8324,7049991693,2008.0,29,3930,2,172084.0,0
8325,7049991589,2008.0,16,3479,2,180000.0,0
8326,7049991507,2007.0,15,770,2,180000.0,0
8327,7049991410,2007.0,12,1709,2,163000.0,0
8328,7049991274,2007.0,12,1546,2,132000.0,0
8329,7049991139,2006.0,38,2367,2,162000.0,0
8330,7049988787,2014.0,29,3937,2,95000.0,0
8331,7049975808,2005.0,13,3284,2,102446.0,0
8332,7049974007,2002.0,25,908,2,96000.0,0
8333,7049972094,2004.0,29,4088,2,166094.0,0
8334,7049969224,2006.0,15,2768,2,151375.0,0
8335,7049968908,1999.0,12,115,2,200000.0,0
8336,7049963327,2012.0,38,2373,2,61000.0,0
8337,7049960819,1971.0,12,435,2,48780.0,0
8338,7049960301,2007.0,7,2580,2,130000.0,0
8339,7049959481,2016.0,37,1276,2,83500.0,0
8340,7049891240,2004.0,0,3845,2,99164.34544628662,0
8341,7049955650,2011.0,19,3994,2,85000.0,0
8342,7049955526,2001.0,12,654,2,103000.0,1
8343,7049951428,2013.0,19,3994,2,99164.34544628662,0
8344,7049942737,2011.0,37,3034,2,99164.34544628662,0
8345,7049913656,2008.0,6,1641,2,130006.0,0
8346,7049910647,1972.0,7,993,2,99164.34544628662,0
8347,7049871025,2011.0,7,1737,2,35187.0,0
8348,7049870090,2014.0,7,1737,2,75314.0,0
8349,7049869559,2015.0,32,17,0,84240.0,0
8350,7049869136,2011.0,7,1737,2,49998.0,0
8351,7049868810,2014.0,7,1345,2,99164.34544628662,0
8352,7049868358,2011.0,7,1737,2,71765.0,0
8353,7049764365,2006.0,26,2235,2,193100.0,0
8354,7049867709,2009.0,7,1734,2,74039.0,0
8355,7049867263,2015.0,7,3430,0,140000.0,0
8356,7049866958,2014.0,7,1737,2,82700.0,0
8357,7049865907,2008.0,12,1540,2,59900.0,0
8358,7049865224,2011.0,20,3509,2,92355.0,0
8359,7049802668,2004.0,12,1819,0,99164.34544628662,0
8360,7049752182,2012.0,39,3172,2,82282.0,0
8361,7049864284,2011.0,29,2605,2,97625.0,0
8362,7049859697,1993.0,24,3130,2,89582.0,0
8363,7049834800,2016.0,16,3206,2,65000.0,0
8364,7049834425,2010.0,29,3091,2,140495.0,0
8365,7049815325,2006.0,12,3231,2,149000.0,0
8366,7049810500,2006.0,7,3413,0,99164.34544628662,0
8367,7049810223,2000.0,37,361,2,99164.34544628662,0
8368,7049804627,2002.0,37,3641,2,197030.0,0
8369,7049799240,2009.0,15,770,2,135800.0,0
8370,7049798991,2007.0,15,2907,2,182000.0,0
8371,7049798646,2007.0,37,1064,2,156200.0,0
8372,7049798112,2007.0,37,2278,2,153500.0,0
8373,7049797519,2007.0,37,1050,2,142400.0,0
8374,7049795184,2005.0,19,2495,2,146000.0,0
8375,7049789651,2005.0,12,3187,2,180000.0,0
8376,7049783913,2015.0,32,17,0,124000.0,0
8377,7049779707,2006.0,5,2448,2,147000.0,0
8378,7049770252,1959.0,12,530,2,99164.34544628662,0
8379,7049768735,1998.0,34,3616,2,264012.0,1
8380,7049725707,2011.0,15,2771,2,112981.0,0
8381,7049751791,2004.0,7,3369,2,188100.0,0
8382,7049751099,2015.0,38,2382,2,70741.0,0
8383,7049750112,2009.0,35,2334,2,110094.0,1
8384,7049749043,2008.0,12,1653,2,99164.34544628662,0
8385,7049744171,2018.0,19,3974,2,8094.0,0
8386,7049743905,2007.0,29,1756,2,76314.0,0
8387,7049739238,2006.0,29,846,2,85252.0,0
8388,7049738123,2011.0,27,1271,2,82201.0,0
8389,7049734802,2010.0,27,1271,2,91121.0,0
8390,7049733156,2010.0,22,2544,2,80420.0,0
8391,7049727994,2013.0,16,3480,2,59834.0,0
8392,7049725462,2007.0,37,2938,3,170000.0,0
8393,7049724563,2008.0,15,774,2,98824.0,0
8394,7049722489,2010.0,15,774,2,115680.0,0
8395,7049721095,2011.0,15,1315,2,86719.0,0
8396,7049718873,2004.0,12,1889,2,85819.0,0
8397,7049718742,2009.0,17,2564,2,94628.0,0
8398,7049715018,2005.0,39,3160,2,141000.0,0
8399,7049714618,2013.0,12,1653,2,91879.0,0
8400,7049713450,2013.0,4,380,2,85084.0,0
8401,7049712363,2012.0,12,1764,2,99164.34544628662,0
8402,7049711064,2007.0,4,298,2,117340.0,0
8403,7049707288,2014.0,29,2605,2,60727.0,0
8404,7049706933,2015.0,32,17,0,76041.0,0
8405,7049706543,2015.0,9,1428,2,84716.0,0
8406,7049705796,2011.0,22,1633,2,71113.0,0
8407,7049705456,2012.0,9,1100,2,47873.0,0
8408,7049705293,2006.0,4,405,2,161933.0,0
8409,7049705075,2005.0,12,2081,2,167274.0,0
8410,7049704782,2006.0,37,3279,2,204053.0,0
8411,7049704499,2004.0,12,1680,2,128953.0,0
8412,7049704255,2001.0,12,1692,2,170809.0,0
8413,7049703976,2008.0,7,1222,2,123176.0,0
8414,7049703834,2009.0,7,1222,2,134565.0,0
8415,7049689874,2003.0,7,3578,2,99164.34544628662,0
8416,7049685294,2009.0,24,377,2,90000.0,1
8417,7049684989,2008.0,4,4031,2,94000.0,0
8418,7049678488,2004.0,12,1926,0,221000.0,0
8419,7049675385,2004.0,9,1427,2,190000.0,0
8420,7049675132,2001.0,29,2605,2,152.0,0
8421,7049673476,2007.0,12,1923,0,238000.0,0
8422,7049672583,2008.0,7,874,2,184000.0,0
8423,7049671591,2010.0,7,1044,2,102200.0,1
8424,7049671369,2008.0,12,3193,2,99164.34544628662,0
8425,7049668135,2010.0,12,1709,2,99164.34544628662,0
8426,7049666891,2004.0,7,3396,2,207000.0,0
8427,7049665726,2016.0,7,1336,2,62667.0,0
8428,7049665235,2002.0,7,3586,2,176000.0,0
8429,7049663604,2006.0,12,1764,2,99164.34544628662,0
8430,7049660728,2000.0,12,3014,2,99164.34544628662,0
8431,7049660177,2012.0,19,3994,2,115181.0,0
8432,7049659915,2005.0,37,361,2,233393.0,0
8433,7049659705,2010.0,3,740,2,110627.0,1
8434,7049659478,2009.0,37,1050,2,89037.0,0
8435,7049659246,2008.0,24,2626,2,165063.0,0
8436,7049657666,2008.0,6,1641,2,99164.34544628662,0
8437,7049652982,2017.0,15,2918,2,23541.0,0
8438,7049651037,2013.0,25,920,2,100960.0,0
8439,7049648450,2012.0,7,1619,2,99164.34544628662,0
8440,7049646973,2004.0,12,535,2,115239.0,0
8441,7049571418,2008.0,12,646,2,98599.0,0
8442,7049641786,2007.0,16,1568,2,99164.34544628662,1
8443,7049641218,2015.0,38,2382,2,70319.0,0
8444,7049633426,2006.0,15,3069,2,105000.0,0
8445,7049632821,2010.0,15,2768,2,129000.0,0
8446,7049632753,2005.0,16,765,2,174000.0,0
8447,7049631735,2003.0,23,2536,2,108000.0,0
8448,7049631401,2007.0,7,3369,2,75500.0,0
8449,7049545333,2007.0,37,2933,3,218.0,0
8450,7049627637,2003.0,7,3414,2,258000.0,0
8451,7049624493,2011.0,20,3509,2,108500.0,0
8452,7049618480,2008.0,9,2573,2,116000.0,0
8453,7049617921,2013.0,15,1307,2,105875.0,0
8454,7049616871,2016.0,19,1247,2,79960.0,0
8455,7049608696,2006.0,15,770,2,185551.0,0
8456,7049604750,2008.0,20,3531,2,99164.34544628662,0
8457,7049545114,2007.0,19,3994,2,195.0,0
8458,7049524954,2007.0,7,1737,2,99164.34544628662,0
8459,7049597901,2008.0,37,3859,2,158322.0,0
8460,7049594680,2002.0,12,3022,2,115000.0,0
8461,7049594503,1989.0,7,1075,2,99164.34544628662,0
8462,7049587821,2007.0,38,2842,2,125000.0,0
8463,7049576435,2010.0,37,1764,2,99164.34544628662,0
8464,7049572960,2001.0,4,290,2,119500.0,1
8465,7049572595,2011.0,9,1100,2,7395.0,0
8466,7049572554,2017.0,9,2206,2,58543.0,0
8467,7049572508,2014.0,9,1428,2,107349.0,0
8468,7049572488,2016.0,7,3369,2,94164.0,0
8469,7049572430,2016.0,13,3698,2,94170.0,0
8470,7049572363,2013.0,13,3698,2,69537.0,0
8471,7049571379,2014.0,12,687,2,671.0,0
8472,7049571326,2016.0,25,981,2,60275.0,0
8473,7049570331,2005.0,25,916,2,99164.34544628662,0
8474,7049570024,2006.0,20,3241,2,99164.34544628662,0
8475,7049567548,2011.0,12,1764,2,128213.0,0
8476,7049563371,2006.0,15,770,2,175000.0,0
8477,7049549081,2005.0,37,1050,2,149000.0,0
8478,7049548301,2007.0,32,1764,2,99164.34544628662,0
8479,7049547241,2007.0,37,3621,2,99164.34544628662,0
8480,7049547110,2006.0,12,1764,2,99164.34544628662,1
8481,7049546693,2013.0,12,1857,2,99164.34544628662,0
8482,7049546020,2010.0,19,2215,2,99164.34544628662,0
8483,7049545580,2006.0,12,544,2,117.0,0
8484,7049545328,2007.0,7,3664,2,99164.34544628662,0
8485,7049175059,2008.0,19,2878,2,89272.0,0
8486,7049544791,2010.0,37,3621,2,99164.34544628662,0
8487,7049544651,2010.0,37,3859,2,169.0,0
8488,7049540325,2005.0,32,17,2,231482.0,0
8489,7049540273,2003.0,32,166,0,256565.0,0
8490,7049540248,2011.0,25,2184,2,99164.34544628662,0
8491,7049540190,2006.0,6,3556,2,95303.0,0
8492,7049540167,2012.0,3,740,2,53146.0,0
8493,7049540139,2014.0,29,3242,2,72959.0,0
8494,7049540108,2011.0,12,651,2,51272.0,0
8495,7049540072,2012.0,12,1764,2,63980.0,0
8496,7049540050,2010.0,37,3621,2,164937.0,0
8497,7049539986,2005.0,29,3726,2,148103.0,0
8498,7049539708,2009.0,4,410,2,99164.34544628662,0
8499,7049174221,2008.0,0,2629,2,118394.0,0
8500,7049464025,2003.0,7,3590,2,99164.34544628662,0
8501,7049458604,1985.0,19,1132,2,99164.34544628662,0
8502,7049457368,2006.0,8,248,2,183000.0,0
8503,7049456812,2018.0,25,2180,2,13697.0,0
8504,7049435793,2013.0,12,154,2,99164.34544628662,0
8505,7049426831,1993.0,7,2904,2,75000.0,0
8506,7049417283,2007.0,15,2907,2,99164.34544628662,0
8507,7049397946,2016.0,19,3994,2,20490.0,0
8508,7049387855,2017.0,25,1002,2,28454.0,0
8509,7049377680,2005.0,23,3774,2,50000.0,0
8510,7049376536,2017.0,16,3206,2,49000.0,0
8511,7049366099,2006.0,7,2270,2,99164.34544628662,0
8512,7049355198,2007.0,8,2836,2,147000.0,0
8513,7049344915,2008.0,12,1551,2,92359.0,0
8514,7049338366,2019.0,25,2173,2,4800.0,0
8515,7049337648,2005.0,12,3678,2,129000.0,0
8516,7049332914,2006.0,15,2768,2,108175.0,0
8517,7049332851,2014.0,15,1163,2,94317.0,1
8518,7049332684,2010.0,15,1163,2,127672.0,0
8519,7049332538,2009.0,15,770,2,133947.0,0
8520,7049332485,2005.0,15,2768,2,135312.0,0
8521,7049325645,2007.0,35,2796,2,120848.0,0
8522,7049319202,2011.0,29,3093,2,131998.0,0
8523,7049316145,1997.0,37,1053,2,180500.0,0
8524,7049240765,2006.0,12,3014,2,121650.0,0
8525,7049311811,2015.0,12,1798,0,125705.0,0
8526,7049308315,2007.0,15,770,2,157351.0,0
8527,7049306907,2017.0,37,1053,2,99164.34544628662,0
8528,7049306530,2014.0,8,3769,2,99164.34544628662,0
8529,7049304150,2017.0,38,2367,2,99164.34544628662,0
8530,7049303496,2000.0,0,3743,2,99164.34544628662,0
8531,7049302329,2013.0,29,2605,2,99164.34544628662,0
8532,7049301244,2008.0,32,305,0,99164.34544628662,0
8533,7049299431,1999.0,4,4139,2,142000.0,1
8534,7049238113,2019.0,29,2088,2,1624.0,0
8535,7049298065,2007.0,15,770,2,157351.0,0
8536,7049296918,2001.0,12,1692,2,151000.0,0
8537,7049296811,2013.0,37,1053,2,121385.0,0
8538,7049296209,2008.0,12,3193,2,99164.34544628662,0
8539,7049295617,2000.0,7,3577,2,300.0,0
8540,7049294530,2011.0,4,12,2,89270.0,0
8541,7049237960,2016.0,19,3064,2,15064.0,0
8542,7049237133,2008.0,38,3006,2,97055.0,0
8543,7049232791,2005.0,15,2908,2,175000.0,0
8544,7049294330,2003.0,28,1530,2,172755.0,0
8545,7049291400,2010.0,37,3623,2,95000.0,0
8546,7049291284,1972.0,4,131,2,160673.0,1
8547,7049285225,2009.0,15,770,2,204000.0,1
8548,7049283654,1998.0,15,770,2,220232.0,0
8549,7049278002,2019.0,12,494,2,377.0,0
8550,7049276263,2008.0,4,275,2,91775.0,0
8551,7049274029,2006.0,37,1276,2,99164.34544628662,0
8552,7049272988,2006.0,12,1692,2,184236.0,0
8553,7049272014,2007.0,9,1079,2,169211.0,0
8554,7049260420,2019.0,15,1163,2,2578.0,0
8555,7049259448,2008.0,4,4020,2,99164.34544628662,0
8556,7049257417,2001.0,37,1050,2,174683.0,0
8557,7049242486,2007.0,29,4088,2,154063.0,0
8558,7048980882,2014.0,35,2331,2,99164.34544628662,1
8559,7049227181,2007.0,8,2836,2,99164.34544628662,0
8560,7049221881,2005.0,15,2771,2,257800.0,0
8561,7049214353,2010.0,16,1569,2,186650.0,0
8562,7049214014,2007.0,15,1191,2,99164.34544628662,1
8563,7049210870,2003.0,19,2495,2,142875.0,0
8564,7049210784,2005.0,16,765,2,174000.0,0
